幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,32.72000,33.07000,33.04400,32.97500,32.89200,32.79700,32.71400,32.62900,32.54500,本行賣出,33.39000,33.17000,33.14900,33.09000,33.01700,32.93500,32.86500,32.78900,32.71300,
HKD,本行買入,4.09700,4.22300,4.21900,4.21100,4.20200,4.19200,4.18300,4.17400,4.16400,本行賣出,4.30100,4.28300,4.28000,4.27500,4.26700,4.25700,4.24900,4.24100,4.23400,
GBP,本行買入,39.03000,40.04000,39.99100,39.89200,39.78600,39.65500,39.54500,39.43500,39.32500,本行賣出,41.15000,40.44000,40.41000,40.35000,40.24800,40.12100,40.02200,39.92200,39.82300,
AUD,本行買入,19.96000,20.25000,20.22700,20.18100,20.13300,20.07500,20.02800,19.98000,19.93300,本行賣出,20.74000,20.45000,20.43800,20.41300,20.36600,20.30800,20.26800,20.22700,20.18700,
CAD,本行買入,22.46000,22.86000,22.84600,22.81700,22.78700,22.74700,22.71700,22.68700,22.65800,本行賣出,23.37000,23.06000,23.05200,23.03700,23.00800,22.96800,22.94600,22.92400,22.90200,
SGD,本行買入,23.55000,24.04000,24.02400,23.99300,23.96300,23.92700,23.89900,23.87100,23.84200,本行賣出,24.46000,24.22000,24.21500,24.20400,24.17600,24.13900,24.11900,24.09900,24.07900,
CHF,本行買入,35.30000,35.98000,35.98100,35.98400,36.01100,36.03100,36.06500,36.10000,36.13600,本行賣出,36.50000,36.23000,36.25000,36.28900,36.31800,36.35100,36.40300,36.45600,36.50800,
JPY,本行買入,0.20100,0.20830,0.20840,0.20850,0.20860,0.20870,0.20890,0.20900,0.20920,本行賣出,0.21380,0.21230,0.21240,0.21270,0.21290,0.21310,0.21330,0.21350,0.21380,
ZAR,本行買入,0.00000,1.68800,1.68400,1.67700,1.66800,1.65900,1.65000,1.64100,1.63200,本行賣出,0.00000,1.76800,1.76500,1.76000,1.75100,1.74200,1.73300,1.72500,1.71700,
SEK,本行買入,0.00000,2.90000,2.89800,2.89500,2.89300,2.88900,2.88600,2.88400,2.88100,本行賣出,0.00000,3.00000,3.00000,2.99900,2.99700,2.99400,2.99200,2.99100,2.98900,
NZD,本行買入,17.92000,18.30000,18.27900,18.23800,18.20200,18.15900,18.12600,18.09300,18.06000,本行賣出,18.77000,18.50000,18.49100,18.47200,18.43400,18.39100,18.36500,18.33800,18.31200,
THB,本行買入,0.82460,0.93800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.01460,0.97800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.49840,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.63040,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00168,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00238,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,33.02000,33.64000,33.62100,33.58300,33.54200,33.50700,33.47400,33.44000,33.38300,本行賣出,34.36000,34.04000,34.02700,34.00000,33.96500,33.94300,33.92300,33.90300,33.88300,
KRW,本行買入,0.02079,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02469,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00108,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00149,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.32200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.84700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.40700,4.47900,4.47540,4.46820,4.46090,4.45570,4.45130,4.44470,4.44260,本行賣出,4.56900,4.52900,4.52690,4.52280,4.51660,4.51210,4.50910,4.50600,4.50300,
