幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,32.49000,32.84000,32.81500,32.73800,32.63700,32.55000,32.45700,32.36300,32.28000,本行賣出,33.16000,32.94000,32.92300,32.85300,32.76500,32.69000,32.60900,32.52500,32.45400,
HKD,本行買入,4.07300,4.19900,4.19500,4.18700,4.17800,4.16800,4.15900,4.15000,4.14000,本行賣出,4.27700,4.25900,4.25600,4.25100,4.24300,4.23300,4.22500,4.21700,4.21000,
GBP,本行買入,39.81000,40.82000,40.77100,40.67200,40.56600,40.43500,40.32500,40.21500,40.10500,本行賣出,41.93000,41.22000,41.19000,41.13000,41.02800,40.90100,40.80200,40.70200,40.60300,
AUD,本行買入,20.09000,20.38000,20.35700,20.31100,20.26300,20.20500,20.15800,20.11000,20.06300,本行賣出,20.87000,20.58000,20.56800,20.54300,20.49600,20.43800,20.39800,20.35700,20.31700,
CAD,本行買入,22.41000,22.81000,22.79600,22.76700,22.73700,22.69700,22.66700,22.63700,22.60800,本行賣出,23.32000,23.01000,23.00200,22.98700,22.95800,22.91800,22.89600,22.87400,22.85200,
SGD,本行買入,23.50000,23.99000,23.97400,23.94300,23.91300,23.87700,23.84900,23.82100,23.79200,本行賣出,24.41000,24.17000,24.16500,24.15400,24.12600,24.08900,24.06900,24.04900,24.02900,
CHF,本行買入,35.30000,35.98000,35.98100,35.98400,36.01100,36.03100,36.06500,36.10000,36.13600,本行賣出,36.50000,36.23000,36.25000,36.28900,36.31800,36.35100,36.40300,36.45600,36.50800,
JPY,本行買入,0.19880,0.20610,0.20610,0.20620,0.20640,0.20660,0.20670,0.20690,0.20700,本行賣出,0.21160,0.21010,0.21020,0.21040,0.21060,0.21090,0.21110,0.21140,0.21160,
ZAR,本行買入,0.00000,1.71200,1.70800,1.70100,1.69200,1.68300,1.67400,1.66500,1.65600,本行賣出,0.00000,1.79200,1.78900,1.78400,1.77500,1.76600,1.75700,1.74900,1.74100,
SEK,本行買入,0.00000,2.90000,2.89800,2.89500,2.89300,2.88900,2.88600,2.88400,2.88100,本行賣出,0.00000,3.00000,3.00000,2.99900,2.99700,2.99400,2.99200,2.99100,2.98900,
NZD,本行買入,18.04000,18.42000,18.39900,18.35800,18.32200,18.27900,18.24600,18.21300,18.18000,本行賣出,18.89000,18.62000,18.61100,18.59200,18.55400,18.51100,18.48500,18.45800,18.43200,
THB,本行買入,0.82080,0.93420,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.01080,0.97420,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.49730,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.62930,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00168,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00238,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,33.17000,33.79000,33.75400,33.68300,33.62600,33.59300,33.55900,33.52600,33.46200,本行賣出,34.51000,34.19000,34.19800,34.21500,34.18100,34.14700,34.12800,34.10800,34.08900,
KRW,本行買入,0.02081,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02471,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00107,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00148,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.28600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.81100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.37800,4.45000,4.44500,4.43490,4.42710,4.41920,4.41400,4.40580,4.40360,本行賣出,4.54000,4.50000,4.49680,4.49030,4.48430,4.47910,4.47600,4.47300,4.46990,
