幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,29.59000,29.94000,29.91900,29.84800,29.77000,29.68600,29.60100,29.52500,29.44000,本行賣出,30.26000,30.04000,30.02500,29.96500,29.89800,29.82500,29.75000,29.68500,29.62000,
HKD,本行買入,3.66700,3.79300,3.79300,3.79400,3.79500,3.79400,3.78800,3.78200,3.77700,本行賣出,3.87100,3.85300,3.85500,3.85800,3.85800,3.85700,3.85300,3.84900,3.84500,
GBP,本行買入,39.34000,40.35000,40.30800,40.22400,40.11500,40.01900,39.91300,39.80800,39.70300,本行賣出,41.46000,40.75000,40.72600,40.67700,40.57100,40.47900,40.38900,40.30000,40.21100,
AUD,本行買入,18.97000,19.26000,19.24200,19.20600,19.16100,19.12300,19.08200,19.04200,19.00000,本行賣出,19.75000,19.46000,19.45000,19.43000,19.38700,19.35000,19.31700,19.28400,19.25100,
CAD,本行買入,21.34000,21.74000,21.72900,21.70600,21.67800,21.65800,21.63100,21.60300,21.57600,本行賣出,22.25000,21.94000,21.93600,21.92900,21.90100,21.88100,21.86500,21.84800,21.83200,
SGD,本行買入,22.73000,23.22000,23.21000,23.18900,23.16800,23.15600,23.13800,23.12000,23.10100,本行賣出,23.64000,23.40000,23.39900,23.39700,23.38200,23.36600,23.35800,23.34900,23.34100,
CHF,本行買入,35.85000,36.53000,36.53500,36.54400,36.59100,36.63200,36.66900,36.70600,36.74400,本行賣出,37.05000,36.78000,36.80100,36.84300,36.89500,36.93600,36.98900,37.04200,37.09600,
JPY,本行買入,0.20070,0.20800,0.20800,0.20810,0.20820,0.20840,0.20850,0.20860,0.20860,本行賣出,0.21350,0.21200,0.21210,0.21230,0.21240,0.21270,0.21290,0.21310,0.21330,
ZAR,本行買入,0.00000,1.63800,1.63500,1.62900,1.62000,1.61300,1.60400,1.59600,1.58800,本行賣出,0.00000,1.71800,1.71600,1.71100,1.70300,1.69500,1.68800,1.68000,1.67300,
SEK,本行買入,0.00000,3.09000,3.08900,3.08600,3.08300,3.08100,3.07800,3.07500,3.07200,本行賣出,0.00000,3.19000,3.19000,3.18900,3.18700,3.18500,3.18400,3.18200,3.18100,
NZD,本行買入,17.51000,17.89000,17.87700,17.85000,17.81900,17.79400,17.76300,17.73200,17.70100,本行賣出,18.36000,18.09000,18.08500,18.07400,18.04500,18.01900,17.99600,17.97300,17.94900,
THB,本行買入,0.79290,0.90630,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.98290,0.94630,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.47230,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.60430,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00223,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,33.41000,34.03000,34.01900,33.99800,33.97500,33.95600,33.93400,33.91100,33.87400,本行賣出,34.75000,34.43000,34.42700,34.42100,34.40300,34.39000,34.38300,34.37500,34.36700,
KRW,本行買入,0.02006,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02396,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00093,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00134,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.03600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.56100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.07200,4.14400,4.14320,4.14170,4.14040,4.13940,4.13810,4.13630,4.13550,本行賣出,4.23400,4.19400,4.19410,4.19440,4.19410,4.19320,4.19310,4.19300,4.19290,
