幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,31.77000,32.12000,32.10500,32.05100,31.99300,31.93300,31.86800,31.80900,31.74300,本行賣出,32.44000,32.22000,32.20900,32.16000,32.10800,32.05600,31.99900,31.94800,31.89000,
HKD,本行買入,3.94700,4.07300,4.07100,4.06800,4.06500,4.06100,4.05500,4.04900,4.04300,本行賣出,4.15100,4.13300,4.13200,4.13100,4.12800,4.12500,4.12000,4.11600,4.11200,
GBP,本行買入,41.90000,42.91000,42.87600,42.80800,42.73000,42.65500,42.57200,42.48900,42.40600,本行賣出,44.02000,43.31000,43.28800,43.24400,43.17200,43.10100,43.03000,42.95800,42.88700,
AUD,本行買入,21.93000,22.22000,22.19800,22.15500,22.10200,22.05200,21.99800,21.94300,21.89000,本行賣出,22.71000,22.42000,22.40400,22.37300,22.32400,22.27600,22.22700,22.17900,22.13100,
CAD,本行買入,22.25000,22.65000,22.64300,22.63000,22.61700,22.60700,22.59500,22.58300,22.57100,本行賣出,23.16000,22.85000,22.84900,22.84700,22.83700,22.82900,22.82400,22.81800,22.81300,
SGD,本行買入,24.31000,24.80000,24.79800,24.79300,24.79900,24.80700,24.81500,24.82300,24.83100,本行賣出,25.22000,24.98000,24.98700,25.00000,25.01000,25.02100,25.03500,25.05000,25.06400,
CHF,本行買入,38.98000,39.66000,39.67400,39.70200,39.75800,39.81800,39.88000,39.94200,40.00500,本行賣出,40.18000,39.91000,39.93700,39.99000,40.05200,40.11600,40.18800,40.26100,40.33500,
JPY,本行買入,0.18920,0.19650,0.19650,0.19650,0.19660,0.19670,0.19680,0.19690,0.19700,本行賣出,0.20200,0.20050,0.20060,0.20080,0.20090,0.20110,0.20130,0.20150,0.20170,
ZAR,本行買入,0.00000,1.92600,1.92300,1.91600,1.90800,1.90000,1.89100,1.88300,1.87500,本行賣出,0.00000,2.00600,2.00300,1.99800,1.99000,1.98300,1.97500,1.96700,1.95900,
SEK,本行買入,0.00000,3.28000,3.27900,3.27800,3.27700,3.27700,3.27600,3.27500,3.27500,本行賣出,0.00000,3.38000,3.38000,3.38100,3.38100,3.38000,3.38100,3.38100,3.38200,
NZD,本行買入,18.10000,18.48000,18.47000,18.45100,18.43700,18.42100,18.40200,18.38300,18.36300,本行賣出,18.95000,18.68000,18.67900,18.67800,18.66600,18.65100,18.63700,18.62300,18.61000,
THB,本行買入,0.83630,0.94970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.02630,0.98970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.45650,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.58850,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00143,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00213,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,35.94000,36.56000,36.54800,36.52500,36.50100,36.47900,36.45300,36.42700,36.38500,本行賣出,37.28000,36.96000,36.95600,36.94700,36.92700,36.91000,36.89800,36.88500,36.87200,
KRW,本行買入,0.01975,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02365,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00141,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.86900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,8.39400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.64500,4.71700,4.71680,4.71650,4.71790,4.71970,4.72120,4.72320,4.72440,本行賣出,4.80700,4.76700,4.76760,4.76890,4.76980,4.77120,4.77340,4.77560,4.77790,
