幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,31.12000,31.47000,31.45500,31.41000,31.34500,31.28100,31.21800,31.16100,31.11000,本行賣出,31.79000,31.57000,31.55900,31.51700,31.45900,31.40300,31.34700,31.29700,31.25100,
HKD,本行買入,3.86600,3.99200,3.99100,3.98900,3.98700,3.98500,3.98100,3.97700,3.97300,本行賣出,4.07000,4.05200,4.05200,4.05200,4.05000,4.04800,4.04500,4.04300,4.04000,
GBP,本行買入,41.38000,42.39000,42.35100,42.27300,42.18500,42.09500,41.99400,41.89400,41.79300,本行賣出,43.50000,42.79000,42.76400,42.71300,42.62600,42.53700,42.44900,42.36200,42.27400,
AUD,本行買入,22.23000,22.52000,22.49800,22.45300,22.40000,22.34600,22.28900,22.23200,22.17300,本行賣出,23.01000,22.72000,22.70400,22.67100,22.61800,22.56400,22.51400,22.46400,22.41200,
CAD,本行買入,22.61000,23.01000,23.00000,22.98000,22.96500,22.95000,22.93000,22.91000,22.89000,本行賣出,23.52000,23.21000,23.20600,23.19700,23.18300,23.16800,23.15600,23.14400,23.13200,
SGD,本行買入,24.12000,24.61000,24.60500,24.59400,24.59400,24.59600,24.59900,24.60100,24.60400,本行賣出,25.03000,24.79000,24.79600,24.80700,24.80800,24.81100,24.82100,24.83000,24.84000,
CHF,本行買入,39.11000,39.79000,39.79900,39.81800,39.86500,39.91800,39.96900,40.02100,40.07400,本行賣出,40.31000,40.04000,40.06500,40.11600,40.16500,40.21900,40.28300,40.34700,40.41100,
JPY,本行買入,0.18820,0.19550,0.19550,0.19550,0.19560,0.19570,0.19580,0.19590,0.19600,本行賣出,0.20100,0.19950,0.19960,0.19970,0.19990,0.20000,0.20020,0.20040,0.20060,
ZAR,本行買入,0.00000,1.86000,1.85700,1.85000,1.84200,1.83400,1.82600,1.81700,1.80900,本行賣出,0.00000,1.94000,1.93800,1.93300,1.92500,1.91700,1.91000,1.90200,1.89400,
SEK,本行買入,0.00000,3.36000,3.35900,3.35600,3.35400,3.35200,3.35000,3.34700,3.34500,本行賣出,0.00000,3.46000,3.46000,3.46000,3.45800,3.45700,3.45600,3.45500,3.45400,
NZD,本行買入,18.09000,18.47000,18.45900,18.43800,18.42100,18.40400,18.38400,18.36500,18.34500,本行賣出,18.94000,18.67000,18.66700,18.66000,18.64300,18.62600,18.61300,18.59900,18.58600,
THB,本行買入,0.84180,0.95520,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.03180,0.99520,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.44850,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.58050,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00223,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,36.05000,36.67000,36.66100,36.64200,36.61800,36.59500,36.56600,36.53700,36.49100,本行賣出,37.39000,37.07000,37.07000,37.06900,37.05100,37.03200,37.01600,37.00000,36.98300,
KRW,本行買入,0.01965,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02355,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00097,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00138,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.95000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,8.47500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.51200,4.58400,4.58380,4.58350,4.58550,4.58640,4.58700,4.58800,4.58840,本行賣出,4.67400,4.63400,4.63470,4.63620,4.63690,4.63740,4.63940,4.64150,4.64350,
