幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,30.94000,31.29000,31.27100,31.20900,31.13400,31.07000,30.99900,30.93300,30.87300,本行賣出,31.61000,31.39000,31.37500,31.31800,31.25300,31.19800,31.13300,31.07700,31.02300,
HKD,本行買入,3.87300,3.99900,3.99700,3.99200,3.98300,3.97800,3.97200,3.96600,3.96000,本行賣出,4.07700,4.05900,4.05700,4.05400,4.04700,4.04100,4.03600,4.03200,4.02700,
GBP,本行買入,40.11000,41.12000,41.08700,41.02200,40.93200,40.85000,40.77000,40.68900,40.60900,本行賣出,42.23000,41.52000,41.49800,41.45500,41.36700,41.28800,41.22000,41.15200,41.08500,
AUD,本行買入,19.98000,20.27000,20.25600,20.22700,20.18900,20.15200,20.11500,20.07900,20.04000,本行賣出,20.76000,20.47000,20.46100,20.44300,20.40600,20.37100,20.34100,20.30900,20.27900,
CAD,本行買入,21.78000,22.18000,22.17300,22.15900,22.14900,22.13600,22.12100,22.10500,22.09000,本行賣出,22.69000,22.38000,22.37900,22.37700,22.36700,22.35400,22.34800,22.34100,22.33400,
SGD,本行買入,23.54000,24.03000,24.02800,24.02300,24.02500,24.02800,24.02800,24.02800,24.02800,本行賣出,24.45000,24.21000,24.21600,24.22800,24.23300,24.23700,24.24500,24.25200,24.25900,
CHF,本行買入,38.08000,38.76000,38.77100,38.79200,38.85500,38.90600,38.95200,39.00000,39.04700,本行賣出,39.28000,39.01000,39.03600,39.08700,39.15200,39.20600,39.26600,39.32600,39.38600,
JPY,本行買入,0.19110,0.19840,0.19840,0.19840,0.19860,0.19870,0.19880,0.19880,0.19890,本行賣出,0.20390,0.20240,0.20250,0.20260,0.20290,0.20300,0.20320,0.20340,0.20350,
ZAR,本行買入,0.00000,1.78400,1.78100,1.77500,1.76700,1.76000,1.75300,1.74500,1.73800,本行賣出,0.00000,1.86400,1.86200,1.85800,1.85000,1.84300,1.83600,1.82900,1.82300,
SEK,本行買入,0.00000,3.25000,3.24900,3.24700,3.24600,3.24500,3.24300,3.24100,3.23900,本行賣出,0.00000,3.35000,3.35000,3.35100,3.35100,3.35000,3.34900,3.34900,3.34800,
NZD,本行買入,17.32000,17.70000,17.69200,17.67500,17.66200,17.64900,17.63500,17.62100,17.60600,本行賣出,18.17000,17.90000,17.89900,17.89600,17.88500,17.87300,17.86400,17.85500,17.84700,
THB,本行買入,0.84300,0.95640,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.03300,0.99640,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.46650,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.59850,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00223,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,35.47000,36.09000,36.07800,36.05400,36.02800,36.00900,35.98000,35.95100,35.90500,本行賣出,36.81000,36.49000,36.48700,36.48200,36.46200,36.44900,36.43500,36.42000,36.40600,
KRW,本行買入,0.01956,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02346,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00096,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00137,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.55500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,8.08000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.33000,4.40200,4.40100,4.39910,4.39700,4.39560,4.39300,4.38950,4.38770,本行賣出,4.49200,4.45200,4.45200,4.45190,4.45030,4.44930,4.44850,4.44770,4.44700,
