幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,31.16000,31.51000,31.49400,31.44500,31.37900,31.32000,31.25700,31.19700,31.14400,本行賣出,31.83000,31.61000,31.59800,31.55300,31.49400,31.44100,31.38600,31.33200,31.28500,
HKD,本行買入,3.87100,3.99700,3.99600,3.99400,3.99200,3.99000,3.98600,3.98200,3.97800,本行賣出,4.07500,4.05700,4.05700,4.05700,4.05500,4.05300,4.05000,4.04800,4.04500,
GBP,本行買入,41.42000,42.43000,42.39100,42.31300,42.22500,42.13500,42.03400,41.93400,41.83300,本行賣出,43.54000,42.83000,42.80400,42.75300,42.66600,42.57700,42.48900,42.40200,42.31400,
AUD,本行買入,22.21000,22.50000,22.47800,22.43300,22.38000,22.32600,22.26900,22.21200,22.15300,本行賣出,22.99000,22.70000,22.68400,22.65100,22.59800,22.54400,22.49400,22.44400,22.39200,
CAD,本行買入,22.58000,22.98000,22.97000,22.95000,22.93500,22.92000,22.90000,22.88000,22.86000,本行賣出,23.49000,23.18000,23.17600,23.16700,23.15300,23.13800,23.12600,23.11400,23.10200,
SGD,本行買入,24.14000,24.63000,24.62500,24.61400,24.61400,24.61600,24.61900,24.62100,24.62400,本行賣出,25.05000,24.81000,24.81600,24.82700,24.82800,24.83100,24.84100,24.85000,24.86000,
CHF,本行買入,39.18000,39.86000,39.86900,39.88800,39.93500,39.98800,40.03900,40.09100,40.14400,本行賣出,40.38000,40.11000,40.13500,40.18600,40.23500,40.28900,40.35300,40.41700,40.48100,
JPY,本行買入,0.18840,0.19570,0.19570,0.19570,0.19580,0.19590,0.19600,0.19610,0.19620,本行賣出,0.20120,0.19970,0.19980,0.19990,0.20010,0.20020,0.20040,0.20060,0.20080,
ZAR,本行買入,0.00000,1.86400,1.86100,1.85400,1.84600,1.83800,1.83000,1.82100,1.81300,本行賣出,0.00000,1.94400,1.94200,1.93700,1.92900,1.92100,1.91400,1.90600,1.89800,
SEK,本行買入,0.00000,3.36000,3.35900,3.35600,3.35400,3.35200,3.35000,3.34700,3.34500,本行賣出,0.00000,3.46000,3.46000,3.46000,3.45800,3.45700,3.45600,3.45500,3.45400,
NZD,本行買入,18.04000,18.42000,18.40900,18.38800,18.37100,18.35400,18.33400,18.31500,18.29500,本行賣出,18.89000,18.62000,18.61700,18.61000,18.59300,18.57600,18.56300,18.54900,18.53600,
THB,本行買入,0.83850,0.95190,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.02850,0.99190,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.44630,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.57830,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00148,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00218,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,36.12000,36.74000,36.73100,36.71200,36.68700,36.66200,36.62900,36.59500,36.54400,本行賣出,37.46000,37.14000,37.13800,37.13400,37.11400,37.09500,37.07600,37.05700,37.03800,
KRW,本行買入,0.01961,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02351,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00097,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00138,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.96200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,8.48700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.52100,4.59300,4.59340,4.59420,4.59430,4.59600,4.59670,4.59770,4.59810,本行賣出,4.68300,4.64300,4.64390,4.64580,4.64600,4.64740,4.64910,4.65070,4.65240,
