幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,31.57500,31.92500,31.90600,31.84900,31.78400,31.71700,31.65200,31.59300,31.52900,本行賣出,32.24500,32.02500,32.01000,31.95700,31.89900,31.84000,31.78300,31.73100,31.67200,
HKD,本行買入,3.92400,4.05000,4.04900,4.04700,4.04500,4.04300,4.03900,4.03500,4.03100,本行賣出,4.12800,4.11000,4.11000,4.11000,4.10800,4.10600,4.10300,4.10100,4.09800,
GBP,本行買入,41.13000,42.14000,42.10100,42.02300,41.93500,41.84500,41.74400,41.64400,41.54300,本行賣出,43.25000,42.54000,42.51400,42.46300,42.37600,42.28700,42.19900,42.11200,42.02400,
AUD,本行買入,21.72000,22.01000,21.98800,21.94300,21.89000,21.83600,21.77900,21.72200,21.66300,本行賣出,22.50000,22.21000,22.19400,22.16100,22.10800,22.05400,22.00400,21.95400,21.90200,
CAD,本行買入,22.47000,22.87000,22.86000,22.84000,22.82500,22.81000,22.79000,22.77000,22.75000,本行賣出,23.38000,23.07000,23.06600,23.05700,23.04300,23.02800,23.01600,23.00400,22.99200,
SGD,本行買入,24.31000,24.80000,24.79500,24.78400,24.78400,24.78600,24.78900,24.79100,24.79400,本行賣出,25.22000,24.98000,24.98600,24.99700,24.99800,25.00100,25.01100,25.02000,25.03000,
CHF,本行買入,39.16000,39.84000,39.84900,39.86800,39.91500,39.96800,40.01900,40.07100,40.12400,本行賣出,40.36000,40.09000,40.11500,40.16600,40.21500,40.26900,40.33300,40.39700,40.46100,
JPY,本行買入,0.19080,0.19810,0.19810,0.19820,0.19820,0.19830,0.19840,0.19850,0.19860,本行賣出,0.20360,0.20210,0.20220,0.20240,0.20240,0.20260,0.20270,0.20290,0.20310,
ZAR,本行買入,0.00000,1.85100,1.84800,1.84100,1.83300,1.82500,1.81700,1.80800,1.80000,本行賣出,0.00000,1.93100,1.92900,1.92400,1.91600,1.90800,1.90100,1.89300,1.88500,
SEK,本行買入,0.00000,3.33000,3.32900,3.32600,3.32400,3.32200,3.32000,3.31700,3.31500,本行賣出,0.00000,3.43000,3.43000,3.43000,3.42800,3.42700,3.42600,3.42500,3.42400,
NZD,本行買入,17.75000,18.13000,18.11900,18.09800,18.08100,18.06400,18.04400,18.02500,18.00500,本行賣出,18.60000,18.33000,18.32700,18.32000,18.30300,18.28600,18.27300,18.25900,18.24600,
THB,本行買入,0.85240,0.96580,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.04240,1.00580,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.46470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.59670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00223,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,36.10000,36.72000,36.70800,36.68300,36.65400,36.62700,36.59100,36.55500,36.49800,本行賣出,37.44000,37.12000,37.11600,37.10700,37.08500,37.06300,37.04300,37.02300,37.00200,
KRW,本行買入,0.01955,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02345,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00099,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00140,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.89800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,8.42300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.55800,4.63000,4.62940,4.62830,4.62850,4.62880,4.62870,4.62860,4.62860,本行賣出,4.72000,4.68000,4.68040,4.68110,4.68140,4.68150,4.68250,4.68360,4.68470,
