幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,32.53000,32.88000,32.85400,32.78500,32.70200,32.60700,32.52400,32.43900,32.35500,本行賣出,33.20000,32.98000,32.95900,32.90000,32.82700,32.74500,32.67500,32.59900,32.52300,
HKD,本行買入,4.07300,4.19900,4.19500,4.18700,4.17800,4.16800,4.15900,4.15000,4.14000,本行賣出,4.27700,4.25900,4.25600,4.25100,4.24300,4.23300,4.22500,4.21700,4.21000,
GBP,本行買入,38.92000,39.93000,39.88100,39.78200,39.67600,39.54500,39.43500,39.32500,39.21500,本行賣出,41.04000,40.33000,40.30000,40.24000,40.13800,40.01100,39.91200,39.81200,39.71300,
AUD,本行買入,20.06000,20.35000,20.32700,20.28100,20.23300,20.17500,20.12800,20.08000,20.03300,本行賣出,20.84000,20.55000,20.53800,20.51300,20.46600,20.40800,20.36800,20.32700,20.28700,
CAD,本行買入,22.37000,22.77000,22.75600,22.72700,22.69700,22.65700,22.62700,22.59700,22.56800,本行賣出,23.28000,22.97000,22.96200,22.94700,22.91800,22.87800,22.85600,22.83400,22.81200,
SGD,本行買入,23.52000,24.01000,23.99400,23.96300,23.93300,23.89700,23.86900,23.84100,23.81200,本行賣出,24.43000,24.19000,24.18500,24.17400,24.14600,24.10900,24.08900,24.06900,24.04900,
CHF,本行買入,35.30000,35.98000,35.98100,35.98400,36.01100,36.03100,36.06500,36.10000,36.13600,本行賣出,36.50000,36.23000,36.25000,36.28900,36.31800,36.35100,36.40300,36.45600,36.50800,
JPY,本行買入,0.20240,0.20970,0.20970,0.20980,0.20990,0.21010,0.21020,0.21040,0.21050,本行賣出,0.21520,0.21370,0.21380,0.21400,0.21420,0.21440,0.21470,0.21490,0.21520,
ZAR,本行買入,0.00000,1.71500,1.71100,1.70400,1.69500,1.68600,1.67700,1.66800,1.65900,本行賣出,0.00000,1.79500,1.79200,1.78700,1.77800,1.76900,1.76000,1.75200,1.74400,
SEK,本行買入,0.00000,2.90000,2.89800,2.89500,2.89300,2.88900,2.88600,2.88400,2.88100,本行賣出,0.00000,3.00000,3.00000,2.99900,2.99700,2.99400,2.99200,2.99100,2.98900,
NZD,本行買入,17.95000,18.33000,18.30900,18.26800,18.23200,18.18900,18.15600,18.12300,18.09000,本行賣出,18.80000,18.53000,18.52100,18.50200,18.46400,18.42100,18.39500,18.36800,18.34200,
THB,本行買入,0.82760,0.94100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.01760,0.98100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.49570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.62770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00168,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00238,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,33.06000,33.68000,33.66200,33.62500,33.58000,33.54400,33.51200,33.48000,33.42500,本行賣出,34.40000,34.08000,34.07100,34.05200,34.01400,33.99300,33.97200,33.95000,33.92900,
KRW,本行買入,0.02084,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02474,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00108,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00149,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.28800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.81300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.38600,4.45800,4.45490,4.44860,4.44130,4.43550,4.43110,4.42440,4.42220,本行賣出,4.54800,4.50800,4.50630,4.50300,4.49690,4.49200,4.48900,4.48590,4.48290,
