幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,30.49500,30.84500,30.82700,30.77100,30.70500,30.64000,30.58300,30.51800,30.45900,本行賣出,31.16500,30.94500,30.93100,30.88000,30.82400,30.76700,30.71700,30.65800,30.60500,
HKD,本行買入,3.81800,3.94400,3.94200,3.93700,3.92800,3.92300,3.91700,3.91100,3.90500,本行賣出,4.02200,4.00400,4.00200,3.99900,3.99200,3.98600,3.98100,3.97700,3.97200,
GBP,本行買入,39.34000,40.35000,40.31700,40.25200,40.16200,40.08000,40.00000,39.91900,39.83900,本行賣出,41.46000,40.75000,40.72800,40.68500,40.59700,40.51800,40.45000,40.38200,40.31500,
AUD,本行買入,19.74000,20.03000,20.01600,19.98700,19.94900,19.91200,19.87500,19.83900,19.80000,本行賣出,20.52000,20.23000,20.22100,20.20300,20.16600,20.13100,20.10100,20.06900,20.03900,
CAD,本行買入,21.49000,21.89000,21.88300,21.86900,21.85900,21.84600,21.83100,21.81500,21.80000,本行賣出,22.40000,22.09000,22.08900,22.08700,22.07700,22.06400,22.05800,22.05100,22.04400,
SGD,本行買入,23.11000,23.60000,23.59800,23.59300,23.59500,23.59800,23.59800,23.59800,23.59800,本行賣出,24.02000,23.78000,23.78600,23.79800,23.80300,23.80700,23.81500,23.82200,23.82900,
CHF,本行買入,37.44000,38.12000,38.13100,38.15200,38.21500,38.26600,38.31200,38.36000,38.40700,本行賣出,38.64000,38.37000,38.39600,38.44700,38.51200,38.56600,38.62600,38.68600,38.74600,
JPY,本行買入,0.19190,0.19920,0.19920,0.19930,0.19950,0.19970,0.19980,0.19990,0.20000,本行賣出,0.20470,0.20320,0.20330,0.20350,0.20370,0.20390,0.20420,0.20440,0.20460,
ZAR,本行買入,0.00000,1.73500,1.73200,1.72600,1.71800,1.71100,1.70400,1.69600,1.68900,本行賣出,0.00000,1.81500,1.81300,1.80900,1.80100,1.79400,1.78700,1.78000,1.77400,
SEK,本行買入,0.00000,3.21000,3.20900,3.20700,3.20600,3.20500,3.20300,3.20100,3.19900,本行賣出,0.00000,3.31000,3.31000,3.31100,3.31100,3.31000,3.30900,3.30900,3.30800,
NZD,本行買入,17.09000,17.47000,17.46200,17.44500,17.43200,17.41900,17.40500,17.39100,17.37600,本行賣出,17.94000,17.67000,17.66900,17.66600,17.65500,17.64300,17.63400,17.62500,17.61700,
THB,本行買入,0.82140,0.93480,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.01140,0.97480,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.46200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.59400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00223,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,34.80000,35.42000,35.41100,35.39300,35.37700,35.36200,35.34100,35.31900,35.28600,本行賣出,36.14000,35.82000,35.81900,35.81600,35.80300,35.79100,35.78200,35.77300,35.76400,
KRW,本行買入,0.01976,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02366,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00095,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00136,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.33000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.85500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.23800,4.31000,4.30930,4.30800,4.30730,4.30720,4.30600,4.30440,4.30360,本行賣出,4.40000,4.36000,4.36020,4.36070,4.36010,4.35970,4.35950,4.35940,4.35920,
